# tracer: function
#
# entries-in-buffer/entries-written: 5981/5981   #P:1
#
#                                _-----=> irqs-off
#                               / _----=> need-resched
#                              | / _---=> hardirq/softirq
#                              || / _--=> preempt-depth
#                              ||| /     delay
#           TASK-PID     CPU#  ||||   TIMESTAMP  FUNCTION
#              | |         |   ||||      |         |
     kworker/0:0-728     [000] d..2 64865.337341: sched_switch: prev_comm=kworker/0:0 prev_pid=728 prev_prio=120 prev_state=R ==> next_comm=irq/72-48070000 next_pid=65 next_prio=49
 irq/72-48070000-65      [000] d..2 64865.337402: sched_switch: prev_comm=irq/72-48070000 prev_pid=65 prev_prio=49 prev_state=R+ ==> next_comm=sugov:0 next_pid=83 next_prio=-1
         sugov:0-83      [000] d..2 64865.337769: sched_switch: prev_comm=sugov:0 prev_pid=83 prev_prio=-1 prev_state=S ==> next_comm=irq/72-48070000 next_pid=65 next_prio=49
 irq/72-48070000-65      [000] d..2 64865.337799: sched_switch: prev_comm=irq/72-48070000 prev_pid=65 prev_prio=49 prev_state=S ==> next_comm=kworker/0:0 next_pid=728 next_prio=120
     kworker/0:0-728     [000] d..2 64865.337830: sched_switch: prev_comm=kworker/0:0 prev_pid=728 prev_prio=120 prev_state=I ==> next_comm=swapper/0 next_pid=0 next_prio=120
          <idle>-0       [000] d..2 64865.339569: sched_switch: prev_comm=swapper/0 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=in:imklog next_pid=208 next_prio=120
       in:imklog-208     [000] d..2 64865.339813: sched_switch: prev_comm=in:imklog prev_pid=208 prev_prio=120 prev_state=S ==> next_comm=rs:main Q:Reg next_pid=209 next_prio=120
   rs:main Q:Reg-209     [000] d..2 64865.340088: sched_switch: prev_comm=rs:main Q:Reg prev_pid=209 prev_prio=120 prev_state=S ==> next_comm=systemd-journal next_pid=141 next_prio=120
 systemd-journal-141     [000] d..2 64865.341339: sched_switch: prev_comm=systemd-journal prev_pid=141 prev_prio=120 prev_state=S ==> next_comm=swapper/0 next_pid=0 next_prio=120
          <idle>-0       [000] d..2 64865.343597: sched_switch: prev_comm=swapper/0 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=kworker/0:0 next_pid=728 next_prio=120
     kworker/0:0-728     [000] d..2 64865.343658: sched_switch: prev_comm=kworker/0:0 prev_pid=728 prev_prio=120 prev_state=I ==> next_comm=rcu_preempt next_pid=10 next_prio=120
     rcu_preempt-10      [000] d..2 64865.343719: sched_switch: prev_comm=rcu_preempt prev_pid=10 prev_prio=120 prev_state=I ==> next_comm=swapper/0 next_pid=0 next_prio=120
          <idle>-0       [000] d..2 64865.347504: sched_switch: prev_comm=swapper/0 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=rcu_preempt next_pid=10 next_prio=120
     rcu_preempt-10      [000] d..2 64865.347565: sched_switch: prev_comm=rcu_preempt prev_pid=10 prev_prio=120 prev_state=I ==> next_comm=swapper/0 next_pid=0 next_prio=120
          <idle>-0       [000] d..2 64865.351501: sched_switch: prev_comm=swapper/0 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=rcu_preempt next_pid=10 next_prio=120
     rcu_preempt-10      [000] d..2 64865.351532: sched_switch: prev_comm=rcu_preempt prev_pid=10 prev_prio=120 prev_state=I ==> next_comm=swapper/0 next_pid=0 next_prio=120
          <idle>-0       [000] d..2 64865.503571: sched_switch: prev_comm=swapper/0 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=kworker/0:0 next_pid=728 next_prio=120
     kworker/0:0-728     [000] d..2 64865.503601: sched_switch: prev_comm=kworker/0:0 prev_pid=728 prev_prio=120 prev_state=I ==> next_comm=kworker/u2:3 next_pid=661 next_prio=120
    kworker/u2:3-661     [000] d..2 64865.503662: sched_switch: prev_comm=kworker/u2:3 prev_pid=661 prev_prio=120 prev_state=I ==> next_comm=swapper/0 next_pid=0 next_prio=120
          <idle>-0       [000] d..2 64865.507507: sched_switch: prev_comm=swapper/0 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=sugov:0 next_pid=83 next_prio=-1
         sugov:0-83      [000] d..2 64865.507996: sched_switch: prev_comm=sugov:0 prev_pid=83 prev_prio=-1 prev_state=D ==> next_comm=irq/72-48070000 next_pid=65 next_prio=49
 irq/72-48070000-65      [000] d..2 64865.508087: sched_switch: prev_comm=irq/72-48070000 prev_pid=65 prev_prio=49 prev_state=R+ ==> next_comm=sugov:0 next_pid=83 next_prio=-1
         sugov:0-83      [000] d..2 64865.508148: sched_switch: prev_comm=sugov:0 prev_pid=83 prev_prio=-1 prev_state=D ==> next_comm=irq/72-48070000 next_pid=65 next_prio=49
 irq/72-48070000-65      [000] d..2 64865.508209: sched_switch: prev_comm=irq/72-48070000 prev_pid=65 prev_prio=49 prev_state=R+ ==> next_comm=sugov:0 next_pid=83 next_prio=-1
         sugov:0-83      [000] d..2 64865.508301: sched_switch: prev_comm=sugov:0 prev_pid=83 prev_prio=-1 prev_state=D ==> next_comm=irq/72-48070000 next_pid=65 next_prio=49
 irq/72-48070000-65      [000] d..2 64865.508392: sched_switch: prev_comm=irq/72-48070000 prev_pid=65 prev_prio=49 prev_state=R+ ==> next_comm=sugov:0 next_pid=83 next_prio=-1
         sugov:0-83      [000] d..2 64865.508453: sched_switch: prev_comm=sugov:0 prev_pid=83 prev_prio=-1 prev_state=D ==> next_comm=irq/72-48070000 next_pid=65 next_prio=49
 irq/72-48070000-65      [000] d..2 64865.508514: sched_switch: prev_comm=irq/72-48070000 prev_pid=65 prev_prio=49 prev_state=R+ ==> next_comm=sugov:0 next_pid=83 next_prio=-1
         sugov:0-83      [000] d..2 64865.508606: sched_switch: prev_comm=sugov:0 prev_pid=83 prev_prio=-1 prev_state=D ==> next_comm=irq/72-48070000 next_pid=65 next_prio=49
 irq/72-48070000-65      [000] d..2 64865.508698: sched_switch: prev_comm=irq/72-48070000 prev_pid=65 prev_prio=49 prev_state=S ==> next_comm=swapper/0 next_pid=0 next_prio=120
          <idle>-0       [000] d..2 64865.508759: sched_switch: prev_comm=swapper/0 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=irq/72-48070000 next_pid=65 next_prio=49
 irq/72-48070000-65      [000] d..2 64865.508820: sched_switch: prev_comm=irq/72-48070000 prev_pid=65 prev_prio=49 prev_state=R+ ==> next_comm=sugov:0 next_pid=83 next_prio=-1
         sugov:0-83      [000] d..2 64865.508911: sched_switch: prev_comm=sugov:0 prev_pid=83 prev_prio=-1 prev_state=S ==> next_comm=irq/72-48070000 next_pid=65 next_prio=49
 irq/72-48070000-65      [000] d..2 64865.508972: sched_switch: prev_comm=irq/72-48070000 prev_pid=65 prev_prio=49 prev_state=S ==> next_comm=swapper/0 next_pid=0 next_prio=120
          <idle>-0       [000] d..2 64865.623932: sched_switch: prev_comm=swapper/0 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=systemd-journal next_pid=141 next_prio=120
 systemd-journal-141     [000] d..2 64865.624634: sched_switch: prev_comm=systemd-journal prev_pid=141 prev_prio=120 prev_state=R+ ==> next_comm=kworker/u2:3 next_pid=661 next_prio=120
    kworker/u2:3-661     [000] d..2 64865.625366: sched_switch: prev_comm=kworker/u2:3 prev_pid=661 prev_prio=120 prev_state=I ==> next_comm=systemd-journal next_pid=141 next_prio=120
 systemd-journal-141     [000] d..2 64865.625732: sched_switch: prev_comm=systemd-journal prev_pid=141 prev_prio=120 prev_state=R+ ==> next_comm=kworker/u2:3 next_pid=661 next_prio=120
    kworker/u2:3-661     [000] d..2 64865.626770: sched_switch: prev_comm=kworker/u2:3 prev_pid=661 prev_prio=120 prev_state=I ==> next_comm=systemd-journal next_pid=141 next_prio=120
 systemd-journal-141     [000] d..2 64865.627380: sched_switch: prev_comm=systemd-journal prev_pid=141 prev_prio=120 prev_state=R+ ==> next_comm=ksoftirqd/0 next_pid=9 next_prio=120
     ksoftirqd/0-9       [000] d..2 64865.627655: sched_switch: prev_comm=ksoftirqd/0 prev_pid=9 prev_prio=120 prev_state=S ==> next_comm=systemd-journal next_pid=141 next_prio=120
 systemd-journal-141     [000] d..2 64865.627808: sched_switch: prev_comm=systemd-journal prev_pid=141 prev_prio=120 prev_state=R+ ==> next_comm=kworker/u2:3 next_pid=661 next_prio=120
    kworker/u2:3-661     [000] d..2 64865.628357: sched_switch: prev_comm=kworker/u2:3 prev_pid=661 prev_prio=120 prev_state=I ==> next_comm=systemd-journal next_pid=141 next_prio=120
 systemd-journal-141     [000] d..2 64865.628937: sched_switch: prev_comm=systemd-journal prev_pid=141 prev_prio=120 prev_state=R+ ==> next_comm=kworker/u3:2 next_pid=561 next_prio=100
    kworker/u3:2-561     [000] d..2 64865.630310: sched_switch: prev_comm=kworker/u3:2 prev_pid=561 prev_prio=100 prev_state=I ==> next_comm=ksoftirqd/0 next_pid=9 next_prio=120
     ksoftirqd/0-9       [000] d..2 64865.630341: sched_switch: prev_comm=ksoftirqd/0 prev_pid=9 prev_prio=120 prev_state=S ==> next_comm=kworker/u2:3 next_pid=661 next_prio=120
    kworker/u2:3-661     [000] d..2 64865.630402: sched_switch: prev_comm=kworker/u2:3 prev_pid=661 prev_prio=120 prev_state=R+ ==> next_comm=kworker/u2:4 next_pid=705 next_prio=120
    kworker/u2:4-705     [000] d..2 64865.630768: sched_switch: prev_comm=kworker/u2:4 prev_pid=705 prev_prio=120 prev_state=I ==> next_comm=kworker/u2:0 next_pid=703 next_prio=120
    kworker/u2:0-703     [000] d..2 64865.630829: sched_switch: prev_comm=kworker/u2:0 prev_pid=703 prev_prio=120 prev_state=I ==> next_comm=kworker/u2:3 next_pid=661 next_prio=120
    kworker/u2:3-661     [000] d..2 64865.630951: sched_switch: prev_comm=kworker/u2:3 prev_pid=661 prev_prio=120 prev_state=R+ ==> next_comm=kworker/u2:0 next_pid=703 next_prio=120
    kworker/u2:0-703     [000] d..2 64865.630981: sched_switch: prev_comm=kworker/u2:0 prev_pid=703 prev_prio=120 prev_state=I ==> next_comm=kworker/u2:3 next_pid=661 next_prio=120
    kworker/u2:3-661     [000] d..2 64865.631073: sched_switch: prev_comm=kworker/u2:3 prev_pid=661 prev_prio=120 prev_state=I ==> next_comm=systemd-journal next_pid=141 next_prio=120
 systemd-journal-141     [000] d..2 64865.631378: sched_switch: prev_comm=systemd-journal prev_pid=141 prev_prio=120 prev_state=R+ ==> next_comm=rcu_preempt next_pid=10 next_prio=120
     rcu_preempt-10      [000] d..2 64865.631470: sched_switch: prev_comm=rcu_preempt prev_pid=10 prev_prio=120 prev_state=I ==> next_comm=kworker/u2:3 next_pid=661 next_prio=120
    kworker/u2:3-661     [000] d..2 64865.632202: sched_switch: prev_comm=kworker/u2:3 prev_pid=661 prev_prio=120 prev_state=I ==> next_comm=systemd-journal next_pid=141 next_prio=120
 systemd-journal-141     [000] d..2 64865.633179: sched_switch: prev_comm=systemd-journal prev_pid=141 prev_prio=120 prev_state=R+ ==> next_comm=kworker/u3:2 next_pid=561 next_prio=100
    kworker/u3:2-561     [000] d..2 64865.633453: sched_switch: prev_comm=kworker/u3:2 prev_pid=561 prev_prio=100 prev_state=I ==> next_comm=kworker/u2:3 next_pid=661 next_prio=120
    kworker/u2:3-661     [000] d..2 64865.633514: sched_switch: prev_comm=kworker/u2:3 prev_pid=661 prev_prio=120 prev_state=R+ ==> next_comm=kworker/u2:0 next_pid=703 next_prio=120
    kworker/u2:0-703     [000] d..2 64865.635681: sched_switch: prev_comm=kworker/u2:0 prev_pid=703 prev_prio=120 prev_state=R+ ==> next_comm=kworker/u3:2 next_pid=561 next_prio=100
    kworker/u3:2-561     [000] d..2 64865.636261: sched_switch: prev_comm=kworker/u3:2 prev_pid=561 prev_prio=100 prev_state=I ==> next_comm=kworker/u2:4 next_pid=705 next_prio=120
    kworker/u2:4-705     [000] d..2 64865.636597: sched_switch: prev_comm=kworker/u2:4 prev_pid=705 prev_prio=120 prev_state=I ==> next_comm=ksoftirqd/0 next_pid=9 next_prio=120
     ksoftirqd/0-9       [000] d..2 64865.636627: sched_switch: prev_comm=ksoftirqd/0 prev_pid=9 prev_prio=120 prev_state=S ==> next_comm=rcu_preempt next_pid=10 next_prio=120
     rcu_preempt-10      [000] d..2 64865.636719: sched_switch: prev_comm=rcu_preempt prev_pid=10 prev_prio=120 prev_state=I ==> next_comm=kworker/u2:5 next_pid=727 next_prio=120
    kworker/u2:5-727     [000] d..2 64865.636780: sched_switch: prev_comm=kworker/u2:5 prev_pid=727 prev_prio=120 prev_state=I ==> next_comm=kworker/u2:0 next_pid=703 next_prio=120
    kworker/u2:0-703     [000] d..2 64865.636871: sched_switch: prev_comm=kworker/u2:0 prev_pid=703 prev_prio=120 prev_state=R+ ==> next_comm=kworker/u2:5 next_pid=727 next_prio=120
    kworker/u2:5-727     [000] d..2 64865.636902: sched_switch: prev_comm=kworker/u2:5 prev_pid=727 prev_prio=120 prev_state=I ==> next_comm=kworker/u2:0 next_pid=703 next_prio=120
    kworker/u2:0-703     [000] d..2 64865.636993: sched_switch: prev_comm=kworker/u2:0 prev_pid=703 prev_prio=120 prev_state=I ==> next_comm=kworker/u2:3 next_pid=661 next_prio=120
    kworker/u2:3-661     [000] d..2 64865.637665: sched_switch: prev_comm=kworker/u2:3 prev_pid=661 prev_prio=120 prev_state=I ==> next_comm=systemd-journal next_pid=141 next_prio=120
 systemd-journal-141     [000] d..2 64865.638611: sched_switch: prev_comm=systemd-journal prev_pid=141 prev_prio=120 prev_state=R+ ==> next_comm=kworker/u3:2 next_pid=561 next_prio=100
    kworker/u3:2-561     [000] d..2 64865.638855: sched_switch: prev_comm=kworker/u3:2 prev_pid=561 prev_prio=100 prev_state=I ==> next_comm=kworker/u2:3 next_pid=661 next_prio=120
    kworker/u2:3-661     [000] d..2 64865.639618: sched_switch: prev_comm=kworker/u2:3 prev_pid=661 prev_prio=120 prev_state=R+ ==> next_comm=rcu_preempt next_pid=10 next_prio=120
     rcu_preempt-10      [000] d..2 64865.639801: sched_switch: prev_comm=rcu_preempt prev_pid=10 prev_prio=120 prev_state=I ==> next_comm=ksoftirqd/0 next_pid=9 next_prio=120
     ksoftirqd/0-9       [000] d..2 64865.639832: sched_switch: prev_comm=ksoftirqd/0 prev_pid=9 prev_prio=120 prev_state=S ==> next_comm=kworker/u2:0 next_pid=703 next_prio=120
    kworker/u2:0-703     [000] d..2 64865.639893: sched_switch: prev_comm=kworker/u2:0 prev_pid=703 prev_prio=120 prev_state=R+ ==> next_comm=kworker/u2:5 next_pid=727 next_prio=120
    kworker/u2:5-727     [000] d..2 64865.640656: sched_switch: prev_comm=kworker/u2:5 prev_pid=727 prev_prio=120 prev_state=I ==> next_comm=kworker/u2:4 next_pid=705 next_prio=120
    kworker/u2:4-705     [000] d..2 64865.640717: sched_switch: prev_comm=kworker/u2:4 prev_pid=705 prev_prio=120 prev_state=I ==> next_comm=kworker/u2:0 next_pid=703 next_prio=120
    kworker/u2:0-703     [000] d..2 64865.640808: sched_switch: prev_comm=kworker/u2:0 prev_pid=703 prev_prio=120 prev_state=I ==> next_comm=kworker/u2:3 next_pid=661 next_prio=120
    kworker/u2:3-661     [000] d..2 64865.641113: sched_switch: prev_comm=kworker/u2:3 prev_pid=661 prev_prio=120 prev_state=R+ ==> next_comm=kworker/u3:2 next_pid=561 next_prio=100
    kworker/u3:2-561     [000] d..2 64865.641266: sched_switch: prev_comm=kworker/u3:2 prev_pid=561 prev_prio=100 prev_state=D ==> next_comm=kworker/u2:3 next_pid=661 next_prio=120
    kworker/u2:3-661     [000] d..2 64865.641327: sched_switch: prev_comm=kworker/u2:3 prev_pid=661 prev_prio=120 prev_state=R+ ==> next_comm=kworker/u3:2 next_pid=561 next_prio=100
    kworker/u3:2-561     [000] d..2 64865.641449: sched_switch: prev_comm=kworker/u3:2 prev_pid=561 prev_prio=100 prev_state=I ==> next_comm=kworker/u2:3 next_pid=661 next_prio=120
    kworker/u2:3-661     [000] d..2 64865.641541: sched_switch: prev_comm=kworker/u2:3 prev_pid=661 prev_prio=120 prev_state=R+ ==> next_comm=kworker/u3:2 next_pid=561 next_prio=100
    kworker/u3:2-561     [000] d..2 64865.644196: sched_switch: prev_comm=kworker/u3:2 prev_pid=561 prev_prio=100 prev_state=R+ ==> next_comm=kworker/u3:3 next_pid=712 next_prio=100
    kworker/u3:3-712     [000] d..2 64865.644348: sched_switch: prev_comm=kworker/u3:3 prev_pid=712 prev_prio=100 prev_state=D ==> next_comm=ksoftirqd/0 next_pid=9 next_prio=120
     ksoftirqd/0-9       [000] d..2 64865.644409: sched_switch: prev_comm=ksoftirqd/0 prev_pid=9 prev_prio=120 prev_state=S ==> next_comm=rcu_preempt next_pid=10 next_prio=120
     rcu_preempt-10      [000] d..2 64865.644470: sched_switch: prev_comm=rcu_preempt prev_pid=10 prev_prio=120 prev_state=I ==> next_comm=kworker/u3:2 next_pid=561 next_prio=100
    kworker/u3:2-561     [000] d..2 64865.645355: sched_switch: prev_comm=kworker/u3:2 prev_pid=561 prev_prio=100 prev_state=R+ ==> next_comm=kworker/u3:3 next_pid=712 next_prio=100
    kworker/u3:3-712     [000] d..2 64865.645569: sched_switch: prev_comm=kworker/u3:3 prev_pid=712 prev_prio=100 prev_state=I ==> next_comm=kworker/u3:2 next_pid=561 next_prio=100
    kworker/u3:2-561     [000] d..2 64865.645660: sched_switch: prev_comm=kworker/u3:2 prev_pid=561 prev_prio=100 prev_state=R+ ==> next_comm=kworker/u3:3 next_pid=712 next_prio=100
    kworker/u3:3-712     [000] d..2 64865.646729: sched_switch: prev_comm=kworker/u3:3 prev_pid=712 prev_prio=100 prev_state=I ==> next_comm=kworker/u3:2 next_pid=561 next_prio=100
    kworker/u3:2-561     [000] d..2 64865.647308: sched_switch: prev_comm=kworker/u3:2 prev_pid=561 prev_prio=100 prev_state=R+ ==> next_comm=kworker/u3:3 next_pid=712 next_prio=100
    kworker/u3:3-712     [000] d..2 64865.648132: sched_switch: prev_comm=kworker/u3:3 prev_pid=712 prev_prio=100 prev_state=I ==> next_comm=kworker/u3:2 next_pid=561 next_prio=100
    kworker/u3:2-561     [000] d..2 64865.648315: sched_switch: prev_comm=kworker/u3:2 prev_pid=561 prev_prio=100 prev_state=I ==> next_comm=ksoftirqd/0 next_pid=9 next_prio=120
     ksoftirqd/0-9       [000] d..2 64865.648346: sched_switch: prev_comm=ksoftirqd/0 prev_pid=9 prev_prio=120 prev_state=S ==> next_comm=rcu_preempt next_pid=10 next_prio=120
     rcu_preempt-10      [000] d..2 64865.648437: sched_switch: prev_comm=rcu_preempt prev_pid=10 prev_prio=120 prev_state=I ==> next_comm=kworker/u2:0 next_pid=703 next_prio=120
    kworker/u2:0-703     [000] d..2 64865.648499: sched_switch: prev_comm=kworker/u2:0 prev_pid=703 prev_prio=120 prev_state=R+ ==> next_comm=kworker/u2:4 next_pid=705 next_prio=120
    kworker/u2:4-705     [000] d..2 64865.648895: sched_switch: prev_comm=kworker/u2:4 prev_pid=705 prev_prio=120 prev_state=I ==> next_comm=kworker/u2:5 next_pid=727 next_prio=120
    kworker/u2:5-727     [000] d..2 64865.648956: sched_switch: prev_comm=kworker/u2:5 prev_pid=727 prev_prio=120 prev_state=I ==> next_comm=kworker/u2:0 next_pid=703 next_prio=120
    kworker/u2:0-703     [000] d..2 64865.649139: sched_switch: prev_comm=kworker/u2:0 prev_pid=703 prev_prio=120 prev_state=I ==> next_comm=kworker/u2:5 next_pid=727 next_prio=120
    kworker/u2:5-727     [000] d..2 64865.649170: sched_switch: prev_comm=kworker/u2:5 prev_pid=727 prev_prio=120 prev_state=I ==> next_comm=kworker/u2:3 next_pid=661 next_prio=120
    kworker/u2:3-661     [000] d..2 64865.649292: sched_switch: prev_comm=kworker/u2:3 prev_pid=661 prev_prio=120 prev_state=R+ ==> next_comm=kworker/u2:5 next_pid=727 next_prio=120
    kworker/u2:5-727     [000] d..2 64865.649323: sched_switch: prev_comm=kworker/u2:5 prev_pid=727 prev_prio=120 prev_state=I ==> next_comm=kworker/u2:3 next_pid=661 next_prio=120
    kworker/u2:3-661     [000] d..2 64865.649414: sched_switch: prev_comm=kworker/u2:3 prev_pid=661 prev_prio=120 prev_state=I ==> next_comm=systemd-journal next_pid=141 next_prio=120
 systemd-journal-141     [000] d..2 64865.649750: sched_switch: prev_comm=systemd-journal prev_pid=141 prev_prio=120 prev_state=D ==> next_comm=kworker/u2:3 next_pid=661 next_prio=120
    kworker/u2:3-661     [000] d..2 64865.649811: sched_switch: prev_comm=kworker/u2:3 prev_pid=661 prev_prio=120 prev_state=R+ ==> next_comm=kworker/u2:5 next_pid=727 next_prio=120
    kworker/u2:5-727     [000] d..2 64865.651001: sched_switch: prev_comm=kworker/u2:5 prev_pid=727 prev_prio=120 prev_state=I ==> next_comm=kworker/u2:0 next_pid=703 next_prio=120
    kworker/u2:0-703     [000] d..2 64865.651367: sched_switch: prev_comm=kworker/u2:0 prev_pid=703 prev_prio=120 prev_state=R ==> next_comm=ksoftirqd/0 next_pid=9 next_prio=120
     ksoftirqd/0-9       [000] d..2 64865.652039: sched_switch: prev_comm=ksoftirqd/0 prev_pid=9 prev_prio=120 prev_state=R+ ==> next_comm=kworker/u3:2 next_pid=561 next_prio=100
    kworker/u3:2-561     [000] d..2 64865.652649: sched_switch: prev_comm=kworker/u3:2 prev_pid=561 prev_prio=100 prev_state=I ==> next_comm=rcu_preempt next_pid=10 next_prio=120
     rcu_preempt-10      [000] d..2 64865.652740: sched_switch: prev_comm=rcu_preempt prev_pid=10 prev_prio=120 prev_state=I ==> next_comm=ksoftirqd/0 next_pid=9 next_prio=120
     ksoftirqd/0-9       [000] d..2 64865.652771: sched_switch: prev_comm=ksoftirqd/0 prev_pid=9 prev_prio=120 prev_state=S ==> next_comm=kworker/u2:0 next_pid=703 next_prio=120
    kworker/u2:0-703     [000] d..2 64865.653076: sched_switch: prev_comm=kworker/u2:0 prev_pid=703 prev_prio=120 prev_state=I ==> next_comm=kworker/u2:5 next_pid=727 next_prio=120
    kworker/u2:5-727     [000] d..2 64865.653137: sched_switch: prev_comm=kworker/u2:5 prev_pid=727 prev_prio=120 prev_state=I ==> next_comm=kworker/u2:3 next_pid=661 next_prio=120
    kworker/u2:3-661     [000] d..2 64865.653961: sched_switch: prev_comm=kworker/u2:3 prev_pid=661 prev_prio=120 prev_state=I ==> next_comm=swapper/0 next_pid=0 next_prio=120
          <idle>-0       [000] d..2 64865.654785: sched_switch: prev_comm=swapper/0 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=kworker/u3:2 next_pid=561 next_prio=100
    kworker/u3:2-561     [000] d..2 64865.654999: sched_switch: prev_comm=kworker/u3:2 prev_pid=561 prev_prio=100 prev_state=I ==> next_comm=kworker/u2:3 next_pid=661 next_prio=120
    kworker/u2:3-661     [000] d..2 64865.655151: sched_switch: prev_comm=kworker/u2:3 prev_pid=661 prev_prio=120 prev_state=R+ ==> next_comm=kworker/u2:5 next_pid=727 next_prio=120
    kworker/u2:5-727     [000] d..2 64865.655212: sched_switch: prev_comm=kworker/u2:5 prev_pid=727 prev_prio=120 prev_state=I ==> next_comm=kworker/u2:3 next_pid=661 next_prio=120
    kworker/u2:3-661     [000] d..2 64865.655396: sched_switch: prev_comm=kworker/u2:3 prev_pid=661 prev_prio=120 prev_state=R+ ==> next_comm=rcu_preempt next_pid=10 next_prio=120
     rcu_preempt-10      [000] d..2 64865.655487: sched_switch: prev_comm=rcu_preempt prev_pid=10 prev_prio=120 prev_state=I ==> next_comm=kworker/u2:3 next_pid=661 next_prio=120
    kworker/u2:3-661     [000] d..2 64865.655731: sched_switch: prev_comm=kworker/u2:3 prev_pid=661 prev_prio=120 prev_state=R+ ==> next_comm=kworker/u2:5 next_pid=727 next_prio=120
    kworker/u2:5-727     [000] d..2 64865.656158: sched_switch: prev_comm=kworker/u2:5 prev_pid=727 prev_prio=120 prev_state=I ==> next_comm=systemd-journal next_pid=141 next_prio=120
 systemd-journal-141     [000] d..2 64865.656342: sched_switch: prev_comm=systemd-journal prev_pid=141 prev_prio=120 prev_state=D ==> next_comm=kworker/u2:3 next_pid=661 next_prio=120
    kworker/u2:3-661     [000] d..2 64865.656433: sched_switch: prev_comm=kworker/u2:3 prev_pid=661 prev_prio=120 prev_state=I ==> next_comm=swapper/0 next_pid=0 next_prio=120
          <idle>-0       [000] d..2 64865.659790: sched_switch: prev_comm=swapper/0 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=rcu_preempt next_pid=10 next_prio=120
     rcu_preempt-10      [000] d..2 64865.659882: sched_switch: prev_comm=rcu_preempt prev_pid=10 prev_prio=120 prev_state=I ==> next_comm=ksoftirqd/0 next_pid=9 next_prio=120
     ksoftirqd/0-9       [000] d..2 64865.660248: sched_switch: prev_comm=ksoftirqd/0 prev_pid=9 prev_prio=120 prev_state=S ==> next_comm=kworker/u3:2 next_pid=561 next_prio=100
    kworker/u3:2-561     [000] d..2 64865.660431: sched_switch: prev_comm=kworker/u3:2 prev_pid=561 prev_prio=100 prev_state=I ==> next_comm=kworker/u2:3 next_pid=661 next_prio=120
    kworker/u2:3-661     [000] d..2 64865.660614: sched_switch: prev_comm=kworker/u2:3 prev_pid=661 prev_prio=120 prev_state=R+ ==> next_comm=kworker/u2:5 next_pid=727 next_prio=120
    kworker/u2:5-727     [000] d..2 64865.660645: sched_switch: prev_comm=kworker/u2:5 prev_pid=727 prev_prio=120 prev_state=I ==> next_comm=kworker/u2:3 next_pid=661 next_prio=120
    kworker/u2:3-661     [000] d..2 64865.661041: sched_switch: prev_comm=kworker/u2:3 prev_pid=661 prev_prio=120 prev_state=R+ ==> next_comm=systemd-journal next_pid=141 next_prio=120
 systemd-journal-141     [000] d..2 64865.661469: sched_switch: prev_comm=systemd-journal prev_pid=141 prev_prio=120 prev_state=D ==> next_comm=kworker/u2:3 next_pid=661 next_prio=120
    kworker/u2:3-661     [000] d..2 64865.661652: sched_switch: prev_comm=kworker/u2:3 prev_pid=661 prev_prio=120 prev_state=I ==> next_comm=swapper/0 next_pid=0 next_prio=120
          <idle>-0       [000] d..2 64865.663879: sched_switch: prev_comm=swapper/0 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=ksoftirqd/0 next_pid=9 next_prio=120
     ksoftirqd/0-9       [000] d..2 64865.664154: sched_switch: prev_comm=ksoftirqd/0 prev_pid=9 prev_prio=120 prev_state=S ==> next_comm=kworker/u3:2 next_pid=561 next_prio=100
    kworker/u3:2-561     [000] d..2 64865.664368: sched_switch: prev_comm=kworker/u3:2 prev_pid=561 prev_prio=100 prev_state=I ==> next_comm=rcu_preempt next_pid=10 next_prio=120
     rcu_preempt-10      [000] d..2 64865.664459: sched_switch: prev_comm=rcu_preempt prev_pid=10 prev_prio=120 prev_state=I ==> next_comm=systemd-journal next_pid=141 next_prio=120
 systemd-journal-141     [000] d..2 64865.665009: sched_switch: prev_comm=systemd-journal prev_pid=141 prev_prio=120 prev_state=S ==> next_comm=swapper/0 next_pid=0 next_prio=120
          <idle>-0       [000] d..2 64865.667755: sched_switch: prev_comm=swapper/0 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=rcu_preempt next_pid=10 next_prio=120
     rcu_preempt-10      [000] d..2 64865.667847: sched_switch: prev_comm=rcu_preempt prev_pid=10 prev_prio=120 prev_state=I ==> next_comm=swapper/0 next_pid=0 next_prio=120
          <idle>-0       [000] d..2 64865.671631: sched_switch: prev_comm=swapper/0 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=rcu_preempt next_pid=10 next_prio=120
     rcu_preempt-10      [000] d..2 64865.671753: sched_switch: prev_comm=rcu_preempt prev_pid=10 prev_prio=120 prev_state=I ==> next_comm=swapper/0 next_pid=0 next_prio=120
